file,branch,function_addr,entry_evidence,incoming_lcalls,incoming_ljmps,incoming_sjmps,size_estimate,ret_count,call_count,xdata_read_count,xdata_write_count,movc_count,basic_block_count,internal_block_count,role_candidate,confidence
A03_26.PZU,A03_A04,0x6D2E,mixed,33,1,0,10,1,0,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x6D38,mixed,4,0,0,30,1,0,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x6D56,mixed,2,0,0,7,0,1,1,0,0,1,0,unknown,probable
A03_26.PZU,A03_A04,0x6D5D,mixed,5,0,1,18,1,0,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x6D6F,mixed,1,0,0,15,0,1,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x6D7E,mixed,1,0,0,5,0,1,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x6D83,mixed,3,0,0,5,0,1,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x6D88,mixed,3,0,0,5,0,1,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x6D8D,mixed,1,0,0,58,1,2,3,0,0,1,0,state_reader_or_packet_builder,probable
A03_26.PZU,A03_A04,0x6DC7,mixed,1,0,0,707,0,1,1,0,0,1,0,unknown,probable
A03_26.PZU,A03_A04,0x708A,mixed,1,0,0,15,1,0,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x7099,mixed,2,0,0,26,1,1,0,1,0,1,0,unknown,probable
A03_26.PZU,A03_A04,0x70B3,mixed,1,0,0,422,1,0,11,1,0,3,2,state_reader_or_packet_builder,probable
A03_26.PZU,A03_A04,0x7259,mixed,1,0,0,224,0,3,8,1,0,1,0,state_reader_or_packet_builder,probable
A03_26.PZU,A03_A04,0x7339,mixed,1,0,0,1562,0,1,39,16,2,3,2,state_update_worker,probable
A03_26.PZU,A03_A04,0x7953,mixed,1,0,0,1720,1,4,22,6,4,4,3,state_update_worker,probable
A03_26.PZU,A03_A04,0x800B,mixed,1,0,1,184,0,21,4,2,1,5,4,unknown,probable
A03_26.PZU,A03_A04,0x80C3,mixed,1,0,0,75,2,0,5,3,0,9,8,state_update_worker,probable
A03_26.PZU,A03_A04,0x810E,mixed,1,0,0,1412,1,3,11,4,0,7,6,state_update_worker,probable
A03_26.PZU,A03_A04,0x8692,mixed,1,0,0,51,1,2,2,0,0,5,4,unknown,probable
A03_26.PZU,A03_A04,0x86C5,mixed,1,0,0,124,2,3,7,4,0,6,5,state_update_worker,probable
A03_26.PZU,A03_A04,0x8741,mixed,1,0,0,300,1,12,16,4,0,1,0,state_update_worker,probable
A03_26.PZU,A03_A04,0x886D,mixed,1,0,0,151,2,5,8,0,0,7,6,dispatcher_or_router,probable
A03_26.PZU,A03_A04,0x8904,mixed,1,0,0,234,4,14,15,2,0,13,12,dispatcher_or_router,probable
A03_26.PZU,A03_A04,0x89EE,mixed,1,0,0,16,1,1,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x89FE,mixed,1,0,0,24,0,2,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x8A16,mixed,1,0,0,24,0,2,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x8A2E,mixed,1,0,0,20,1,1,1,1,0,1,0,unknown,probable
A03_26.PZU,A03_A04,0x8A42,mixed,1,0,0,28,0,2,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x8A5E,mixed,5,0,0,173,1,0,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x8B0B,mixed,1,0,0,903,0,1,19,3,0,1,0,state_update_worker,probable
A03_26.PZU,A03_A04,0x8E92,mixed,1,0,0,31,1,0,0,0,0,3,2,unknown,hypothesis
A03_26.PZU,A03_A04,0x8EB1,mixed,1,0,0,66,2,2,6,0,0,8,7,state_reader_or_packet_builder,probable
A03_26.PZU,A03_A04,0x8EF3,mixed,3,0,0,14,2,0,0,0,0,5,4,unknown,hypothesis
A03_26.PZU,A03_A04,0x8F01,mixed,1,0,0,14,2,0,0,0,0,4,3,unknown,hypothesis
A03_26.PZU,A03_A04,0x8F0F,mixed,1,0,0,76,0,4,2,1,0,1,0,unknown,probable
A03_26.PZU,A03_A04,0x8F5B,mixed,2,0,0,37,1,2,1,0,0,1,0,unknown,probable
A03_26.PZU,A03_A04,0x8F80,mixed,2,0,1,29,1,1,0,0,0,3,2,unknown,hypothesis
A03_26.PZU,A03_A04,0x8F9D,mixed,1,0,0,18,1,0,0,0,0,3,2,unknown,hypothesis
A03_26.PZU,A03_A04,0x8FAF,mixed,1,0,0,29,3,1,2,1,0,5,4,unknown,probable
A03_26.PZU,A03_A04,0x8FCC,mixed,2,0,0,11,1,0,1,0,0,3,2,unknown,probable
A03_26.PZU,A03_A04,0x8FD7,mixed,2,0,0,989,1,3,9,0,0,3,2,state_reader_or_packet_builder,probable
A03_26.PZU,A03_A04,0x93B4,mixed,1,0,0,107,2,1,0,0,0,7,6,unknown,hypothesis
A03_26.PZU,A03_A04,0x941F,mixed,1,0,0,5,1,0,0,0,0,3,2,unknown,hypothesis
A03_26.PZU,A03_A04,0x9424,mixed,1,0,0,6,2,0,0,0,0,3,2,unknown,hypothesis
A03_26.PZU,A03_A04,0x942A,mixed,2,0,0,15,0,2,1,0,0,1,0,unknown,probable
A03_26.PZU,A03_A04,0x9439,mixed,2,0,0,72,1,5,1,0,0,8,7,dispatcher_or_router,probable
A03_26.PZU,A03_A04,0x9481,mixed,2,0,0,11,1,0,1,0,0,3,2,unknown,probable
A03_26.PZU,A03_A04,0x948C,mixed,2,0,0,66,1,1,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x94CE,mixed,1,0,0,2590,2,1,1,0,0,2,1,unknown,probable
A03_26.PZU,A03_A04,0x9EEC,mixed,2,0,0,61,1,8,1,0,0,2,1,unknown,probable
A03_26.PZU,A03_A04,0x9F29,mixed,1,0,0,11,1,0,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x9F34,mixed,1,0,0,36,1,0,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x9F58,mixed,1,0,0,128,0,31,3,1,0,3,2,state_reader_or_packet_builder,probable
A03_26.PZU,A03_A04,0x9FD8,mixed,13,0,0,617,0,8,4,0,0,3,2,state_reader_or_packet_builder,probable
A03_26.PZU,A03_A04,0xA241,mixed,13,0,0,7,1,0,1,0,0,1,0,unknown,probable
A03_26.PZU,A03_A04,0xA248,mixed,1,0,0,38,1,0,1,0,0,1,0,unknown,probable
A03_26.PZU,A03_A04,0xA26E,mixed,1,0,0,135,0,16,1,0,0,1,0,unknown,probable
A03_26.PZU,A03_A04,0xA2F5,mixed,1,0,0,1547,0,16,23,3,0,1,0,state_update_worker,probable
A03_26.PZU,A03_A04,0xA900,mixed,1,0,0,1444,2,33,14,0,0,3,2,state_reader_or_packet_builder,probable
A04_28.PZU,A03_A04,0x4100,mixed,0,0,0,118,1,5,1,0,0,1,0,unknown,unknown
A04_28.PZU,A03_A04,0x4176,mixed,0,0,0,90,1,1,5,0,0,5,4,state_reader_or_packet_builder,unknown
A04_28.PZU,A03_A04,0x41D0,mixed,0,0,0,24,1,1,1,0,0,3,2,unknown,unknown
A04_28.PZU,A03_A04,0x41E8,mixed,1,0,0,1862,0,3,0,0,0,3,2,unknown,hypothesis
A04_28.PZU,A03_A04,0x492E,mixed,0,0,0,38,1,0,1,0,0,3,2,unknown,unknown
A04_28.PZU,A03_A04,0x4954,mixed,0,0,0,38,1,0,1,0,0,3,2,unknown,unknown
A04_28.PZU,A03_A04,0x497A,mixed,0,0,0,7457,1,99,8,5,0,3,2,state_update_worker,unknown
A04_28.PZU,A03_A04,0x669B,mixed,2,1,0,22,2,0,0,0,0,3,2,unknown,hypothesis
A04_28.PZU,A03_A04,0x66B1,mixed,1,0,0,15,1,0,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x66C0,mixed,1,0,0,20,1,1,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x66D4,mixed,1,0,0,16,1,0,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x66E4,mixed,1,0,0,24,0,0,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x66FC,mixed,1,2,0,16,0,0,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x670C,mixed,2,2,0,11,0,0,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x6717,mixed,20,0,0,167,1,0,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x67BE,mixed,3,0,0,19,1,0,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x67D1,mixed,1,0,0,3,0,0,1,0,0,1,0,unknown,probable
A04_28.PZU,A03_A04,0x67D4,mixed,1,0,0,23,1,0,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x67EB,mixed,4,0,0,7,1,0,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x67F2,mixed,21,0,0,20,1,0,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x6806,mixed,2,0,0,13,1,0,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x6813,mixed,4,0,0,19,1,0,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x6826,mixed,17,3,0,66,1,0,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x6868,mixed,1,0,0,1,0,0,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x6869,mixed,1,0,0,11,0,1,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x6874,mixed,2,0,0,7,0,0,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x687B,mixed,5,0,0,9,1,1,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x6884,mixed,1,0,1,11,1,1,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x688F,mixed,1,0,0,15,0,0,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x689E,mixed,4,0,0,8,0,1,0,0,0,3,2,unknown,hypothesis
A04_28.PZU,A03_A04,0x68A6,mixed,5,0,0,56,1,1,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x68DE,mixed,3,0,0,15,0,0,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x68ED,mixed,1,0,0,212,1,0,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x69C1,mixed,5,0,0,38,1,0,0,0,0,2,1,unknown,hypothesis
A04_28.PZU,A03_A04,0x69E7,mixed,2,0,0,19,0,3,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x69FA,mixed,6,3,0,24,1,0,0,0,0,2,1,unknown,hypothesis
A04_28.PZU,A03_A04,0x6A12,mixed,3,0,0,30,1,0,0,0,0,3,2,unknown,hypothesis
A04_28.PZU,A03_A04,0x6A30,mixed,2,0,0,62,1,0,2,0,0,1,0,unknown,probable
A04_28.PZU,A03_A04,0x6A6E,mixed,2,0,0,3,0,0,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x6A71,mixed,1,0,0,9,1,0,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x6A7A,mixed,1,0,0,3,0,0,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x6A7D,mixed,1,0,0,124,1,1,2,0,0,1,0,unknown,probable
A04_28.PZU,A03_A04,0x6AF9,mixed,1,0,0,27,1,0,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x6B14,mixed,1,0,0,67,2,2,1,0,0,1,0,unknown,probable
A04_28.PZU,A03_A04,0x6B57,mixed,2,0,0,175,2,3,5,0,1,20,19,state_reader_or_packet_builder,probable
A04_28.PZU,A03_A04,0x6C06,mixed,2,0,0,1,0,0,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x6C07,mixed,35,1,0,10,1,0,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x6C11,mixed,4,0,0,30,1,0,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x6C2F,mixed,2,0,0,7,0,1,1,0,0,1,0,unknown,probable
A04_28.PZU,A03_A04,0x6C36,mixed,6,0,1,18,1,0,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x6C48,mixed,1,0,0,15,0,1,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x6C57,mixed,1,0,0,5,0,1,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x6C5C,mixed,3,0,0,5,0,1,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x6C61,mixed,3,0,0,5,0,1,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x6C66,mixed,1,0,0,58,1,2,3,0,0,1,0,state_reader_or_packet_builder,probable
A04_28.PZU,A03_A04,0x6CA0,mixed,1,0,0,699,0,1,1,0,0,1,0,unknown,probable
A04_28.PZU,A03_A04,0x6F5B,mixed,1,0,0,15,1,0,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x6F6A,mixed,2,0,0,25,1,0,0,1,0,1,0,unknown,probable
A04_28.PZU,A03_A04,0x6F83,mixed,2,0,0,457,1,0,11,1,0,3,2,state_reader_or_packet_builder,probable
A04_28.PZU,A03_A04,0x714C,mixed,1,0,0,226,0,4,8,1,0,1,0,state_reader_or_packet_builder,probable
A04_28.PZU,A03_A04,0x722E,mixed,1,0,0,3373,0,1,61,22,6,3,2,state_update_worker,probable
A04_28.PZU,A03_A04,0x7F5B,mixed,1,0,1,183,0,20,4,2,1,5,4,unknown,probable
A04_28.PZU,A03_A04,0x8012,mixed,1,0,0,75,2,0,5,3,0,9,8,state_update_worker,probable
A04_28.PZU,A03_A04,0x805D,mixed,1,0,0,1498,1,3,10,4,0,7,6,state_update_worker,probable
A04_28.PZU,A03_A04,0x8637,mixed,1,0,0,51,1,2,2,0,0,5,4,unknown,probable
A04_28.PZU,A03_A04,0x866A,mixed,1,0,0,116,2,3,7,4,0,6,5,state_update_worker,probable
A04_28.PZU,A03_A04,0x86DE,mixed,1,0,0,298,1,12,16,4,0,1,0,state_update_worker,probable
A04_28.PZU,A03_A04,0x8808,mixed,1,0,0,151,2,5,8,0,0,7,6,dispatcher_or_router,probable
A04_28.PZU,A03_A04,0x889F,mixed,1,0,0,234,4,14,15,2,0,13,12,dispatcher_or_router,probable
A04_28.PZU,A03_A04,0x8989,mixed,1,0,0,16,1,1,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x8999,mixed,1,0,0,24,0,2,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x89B1,mixed,1,0,0,24,0,2,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x89C9,mixed,1,0,0,20,1,1,1,1,0,1,0,unknown,probable
A04_28.PZU,A03_A04,0x89DD,mixed,1,0,0,28,0,2,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x89F9,mixed,5,0,0,173,1,0,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x8AA6,mixed,1,0,0,903,0,1,19,3,0,1,0,state_update_worker,probable
A04_28.PZU,A03_A04,0x8E2D,mixed,1,0,0,31,1,0,0,0,0,3,2,unknown,hypothesis
A04_28.PZU,A03_A04,0x8E4C,mixed,1,0,0,66,2,2,6,0,0,8,7,state_reader_or_packet_builder,probable
A04_28.PZU,A03_A04,0x8E8E,mixed,3,0,0,14,2,0,0,0,0,5,4,unknown,hypothesis
A04_28.PZU,A03_A04,0x8E9C,mixed,1,0,0,14,2,0,0,0,0,4,3,unknown,hypothesis
A04_28.PZU,A03_A04,0x8EAA,mixed,1,0,0,76,0,4,2,1,0,1,0,unknown,probable
A04_28.PZU,A03_A04,0x8EF6,mixed,2,0,0,37,1,2,1,0,0,1,0,unknown,probable
A04_28.PZU,A03_A04,0x8F1B,mixed,2,0,1,29,1,1,0,0,0,3,2,unknown,hypothesis
A04_28.PZU,A03_A04,0x8F38,mixed,1,0,0,18,1,0,0,0,0,3,2,unknown,hypothesis
A04_28.PZU,A03_A04,0x8F4A,mixed,1,0,0,29,3,1,2,1,0,5,4,unknown,probable
A04_28.PZU,A03_A04,0x8F67,mixed,2,0,0,11,1,0,1,0,0,3,2,unknown,probable
A04_28.PZU,A03_A04,0x8F72,mixed,2,0,0,1157,1,3,17,0,0,3,2,state_reader_or_packet_builder,probable
A04_28.PZU,A03_A04,0x93F7,mixed,1,0,0,107,2,1,0,0,0,7,6,unknown,hypothesis
A04_28.PZU,A03_A04,0x9462,mixed,1,0,0,5,1,0,0,0,0,3,2,unknown,hypothesis
A04_28.PZU,A03_A04,0x9467,mixed,1,0,0,4,1,0,0,0,0,2,1,unknown,hypothesis
A04_28.PZU,A03_A04,0x946B,mixed,2,0,0,15,0,2,1,0,0,1,0,unknown,probable
A04_28.PZU,A03_A04,0x947A,mixed,2,0,0,72,1,5,1,0,0,8,7,dispatcher_or_router,probable
A04_28.PZU,A03_A04,0x94C2,mixed,2,0,0,11,1,0,1,0,0,3,2,unknown,probable
A04_28.PZU,A03_A04,0x94CD,mixed,2,0,0,66,1,1,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0x950F,mixed,1,0,0,3307,2,1,31,6,0,2,1,state_update_worker,probable
A04_28.PZU,A03_A04,0xA1FA,mixed,2,0,0,61,1,8,1,0,0,2,1,unknown,probable
A04_28.PZU,A03_A04,0xA237,mixed,1,0,0,11,1,0,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0xA242,mixed,1,0,0,39,1,0,0,0,0,1,0,unknown,hypothesis
A04_28.PZU,A03_A04,0xA269,mixed,1,0,0,121,1,30,3,1,0,3,2,state_reader_or_packet_builder,probable
A04_28.PZU,A03_A04,0xA2E2,mixed,13,0,0,835,0,8,5,0,0,3,2,state_reader_or_packet_builder,probable
A04_28.PZU,A03_A04,0xA625,mixed,13,0,0,7,1,0,1,0,0,1,0,unknown,probable
A04_28.PZU,A03_A04,0xA62C,mixed,1,0,0,38,1,0,1,0,0,1,0,unknown,probable
A04_28.PZU,A03_A04,0xA652,mixed,1,0,0,135,0,16,1,0,0,1,0,unknown,probable
A04_28.PZU,A03_A04,0xA6D9,mixed,1,0,0,1773,0,16,26,4,0,1,0,state_update_worker,probable
A04_28.PZU,A03_A04,0xADC6,mixed,1,0,0,56,1,1,1,0,0,3,2,unknown,probable
A04_28.PZU,A03_A04,0xADFE,mixed,1,0,0,1298,1,3,6,0,0,3,2,state_reader_or_packet_builder,probable
A04_28.PZU,A03_A04,0xB310,mixed,1,0,0,396,2,32,13,0,0,1,0,state_reader_or_packet_builder,probable
ppkp2001 90cye01.PZU,RTOS_service,0x4100,mixed,0,0,0,118,1,5,1,0,0,1,0,unknown,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x4176,mixed,0,0,0,90,1,1,5,0,0,5,4,state_reader_or_packet_builder,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x41D0,mixed,0,0,0,24,1,1,1,0,0,3,2,unknown,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x41E8,mixed,1,0,0,64,0,3,1,2,0,8,7,unknown,probable
ppkp2001 90cye01.PZU,RTOS_service,0x4228,mixed,1,0,0,304,2,13,5,0,1,29,28,dispatcher_or_router,probable
ppkp2001 90cye01.PZU,RTOS_service,0x4358,mixed,3,0,0,220,1,13,3,8,0,1,0,state_update_worker,probable
ppkp2001 90cye01.PZU,RTOS_service,0x4434,mixed,1,0,0,189,2,0,9,2,0,3,2,unknown,probable
ppkp2001 90cye01.PZU,RTOS_service,0x44F1,mixed,1,0,0,140,1,12,6,5,1,4,3,state_update_worker,probable
ppkp2001 90cye01.PZU,RTOS_service,0x457D,mixed,2,0,0,130,2,1,0,0,1,4,3,unknown,probable
ppkp2001 90cye01.PZU,RTOS_service,0x45FF,mixed,1,0,0,66,2,2,6,0,0,8,7,state_reader_or_packet_builder,probable
ppkp2001 90cye01.PZU,RTOS_service,0x4641,mixed,1,0,0,10,1,1,0,0,0,1,0,unknown,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x464B,mixed,1,0,0,266,1,11,4,5,0,6,5,dispatcher_or_router,probable
ppkp2001 90cye01.PZU,RTOS_service,0x4755,mixed,2,0,0,44,1,3,0,0,0,4,3,unknown,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x4781,mixed,1,0,0,44,1,3,0,0,0,3,2,unknown,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x47AD,mixed,3,0,0,37,1,2,1,0,0,1,0,unknown,probable
ppkp2001 90cye01.PZU,RTOS_service,0x47D2,mixed,3,0,1,29,1,1,0,0,0,3,2,unknown,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x47EF,mixed,1,0,0,107,1,10,0,1,0,18,17,dispatcher_or_router,probable
ppkp2001 90cye01.PZU,RTOS_service,0x485A,mixed,1,0,0,309,1,17,0,0,0,37,36,dispatcher_or_router,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x498F,mixed,2,0,0,25,1,2,0,0,0,1,0,unknown,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x49A8,mixed,2,0,0,45,1,4,1,0,0,1,0,unknown,probable
ppkp2001 90cye01.PZU,RTOS_service,0x49D5,mixed,3,0,0,10,0,0,0,0,0,1,0,unknown,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x49DF,mixed,2,0,0,48,1,0,0,0,0,2,1,unknown,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x4A0F,mixed,11,0,0,29,1,0,0,0,0,3,2,unknown,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x4A2C,mixed,1,0,0,15,0,1,0,0,0,1,0,unknown,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x4A3B,mixed,2,0,0,1356,1,13,0,0,0,28,27,dispatcher_or_router,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x4F87,mixed,1,0,0,1119,1,7,33,3,0,1,0,state_update_worker,probable
ppkp2001 90cye01.PZU,RTOS_service,0x53E6,mixed,2,0,0,4787,3,13,144,36,1,9,8,dispatcher_or_router,probable
ppkp2001 90cye01.PZU,RTOS_service,0x6699,mixed,1,0,0,126,3,7,1,0,1,7,6,dispatcher_or_router,probable
ppkp2001 90cye01.PZU,RTOS_service,0x6717,mixed,1,0,0,103,2,3,7,0,0,1,0,state_reader_or_packet_builder,probable
ppkp2001 90cye01.PZU,RTOS_service,0x677E,mixed,1,0,0,118,2,3,8,4,0,6,5,state_update_worker,probable
ppkp2001 90cye01.PZU,RTOS_service,0x67F4,mixed,2,0,0,10,1,0,1,0,0,1,0,unknown,probable
ppkp2001 90cye01.PZU,RTOS_service,0x67FE,mixed,1,0,0,92,1,6,0,0,0,4,3,unknown,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x685A,mixed,1,0,0,119,1,14,0,0,0,2,1,unknown,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x68D1,mixed,1,0,0,648,0,2,0,0,0,1,0,unknown,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x6B59,mixed,1,1,0,56,1,1,0,0,0,3,2,unknown,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x6B91,mixed,1,0,0,19,1,0,0,0,0,1,0,unknown,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x6BA4,mixed,2,0,0,19,1,1,1,0,1,1,0,unknown,probable
ppkp2001 90cye01.PZU,RTOS_service,0x6BB7,mixed,1,0,0,2516,1,13,22,5,0,1,0,state_update_worker,probable
ppkp2001 90cye01.PZU,RTOS_service,0x758B,mixed,1,0,0,1746,3,127,66,2,1,5,4,unknown,probable
ppkp2001 90cye01.PZU,RTOS_service,0x7C5D,mixed,1,0,0,583,1,4,9,6,0,11,10,dispatcher_or_router,probable
ppkp2001 90cye01.PZU,RTOS_service,0x7EA4,mixed,1,0,0,54,0,1,2,0,0,1,0,unknown,probable
ppkp2001 90cye01.PZU,RTOS_service,0x7EDA,mixed,4,0,0,4226,0,2,49,2,0,1,0,unknown,probable
ppkp2001 90cye01.PZU,RTOS_service,0x8F5C,mixed,16,0,0,24,1,0,0,0,0,1,0,unknown,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x8F74,mixed,10,2,0,24,1,0,0,0,0,1,0,unknown,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x8F8C,mixed,85,1,0,10,1,0,0,0,0,1,0,unknown,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x8F96,mixed,1,0,0,9,0,1,1,0,0,1,0,unknown,probable
ppkp2001 90cye01.PZU,RTOS_service,0x8F9F,mixed,2,0,0,6,0,1,0,0,0,1,0,unknown,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x8FA5,mixed,1,0,0,10,0,0,2,0,0,1,0,unknown,probable
ppkp2001 90cye01.PZU,RTOS_service,0x8FAF,mixed,14,0,0,174,0,8,4,0,0,15,14,dispatcher_or_router,probable
ppkp2001 90cye01.PZU,RTOS_service,0x905D,mixed,1,0,0,89,1,7,0,0,0,15,14,dispatcher_or_router,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x90B6,mixed,1,0,0,9,0,1,1,0,0,1,0,unknown,probable
ppkp2001 90cye01.PZU,RTOS_service,0x90BF,mixed,2,0,0,6,0,1,0,0,0,1,0,unknown,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x90C5,mixed,2,0,0,8,0,1,1,0,0,1,0,unknown,probable
ppkp2001 90cye01.PZU,RTOS_service,0x90CD,mixed,1,0,1,4,0,0,0,0,0,1,0,unknown,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x90D1,mixed,20,2,0,15,1,0,0,0,0,1,0,unknown,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x90E0,mixed,1,0,0,49,1,1,1,0,0,1,0,unknown,probable
ppkp2001 90cye01.PZU,RTOS_service,0x9111,mixed,1,0,0,11,0,0,0,0,0,1,0,unknown,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x911C,mixed,1,0,0,24,0,0,0,0,0,1,0,unknown,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x9134,mixed,3,1,0,15,1,0,0,0,0,1,0,unknown,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x9143,mixed,4,0,0,29,1,0,0,0,0,1,0,unknown,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x9160,mixed,1,0,0,13,1,0,0,0,0,1,0,unknown,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x916D,mixed,4,0,0,12,1,0,0,0,0,3,2,unknown,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x9179,mixed,2,0,0,37,1,2,1,0,0,5,4,unknown,probable
ppkp2001 90cye01.PZU,RTOS_service,0x919E,mixed,2,1,0,7,1,0,0,1,0,1,0,unknown,probable
ppkp2001 90cye01.PZU,RTOS_service,0x91A5,mixed,3,1,1,22,1,1,2,0,0,1,0,unknown,probable
ppkp2001 90cye01.PZU,RTOS_service,0x91BB,mixed,1,0,0,42,0,3,0,0,0,1,0,unknown,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x91E5,mixed,2,1,0,6,0,1,0,0,0,1,0,unknown,hypothesis
