file,branch,block_addr,block_type,entry_evidence,parent_function_candidate,incoming_lcalls,incoming_ljmps,incoming_sjmps,instruction_count,ends_with,target_addr,fallthrough_addr,confidence
ppkp2012 a01.PZU,RTOS_service,0xAB7D,conditional_branch_block,,0xAB52,0,0,0,5,conditional_branch,0xAB76,0xAB84,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAB84,unknown_block,,0xAB52,0,0,0,2,fallthrough,,0xAB88,unknown
ppkp2012 a01.PZU,RTOS_service,0xAB88,conditional_branch_block,,0xAB52,0,0,0,3,conditional_branch,0xAB9B,0xAB8E,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAB8E,conditional_branch_block,jump_target,0xAB8E,0,1,3,2,conditional_branch,0xAB88,0xAB92,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAB92,unknown_block,,0xAB8E,0,0,0,3,conditional_branch,0xAB88,0xAB98,unknown
ppkp2012 a01.PZU,RTOS_service,0xAB98,unknown_block,,0xAB8E,0,0,0,1,LJMP,0xAC23,,unknown
ppkp2012 a01.PZU,RTOS_service,0xAB9B,conditional_branch_block,,0xAB8E,0,0,0,2,conditional_branch,0xABA2,0xABA0,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xABA0,unknown_block,,0xAB8E,0,0,0,1,SJMP,0xAB8E,,unknown
ppkp2012 a01.PZU,RTOS_service,0xABA2,conditional_branch_block,,0xAB8E,0,0,0,1,conditional_branch,0xABA7,0xABA5,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xABA5,unknown_block,,0xAB8E,0,0,0,1,SJMP,0xAB8E,,unknown
ppkp2012 a01.PZU,RTOS_service,0xABA7,conditional_branch_block,,0xAB8E,0,0,0,1,conditional_branch,0xABAC,0xABAA,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xABAA,unknown_block,,0xAB8E,0,0,0,1,SJMP,0xAB8E,,unknown
ppkp2012 a01.PZU,RTOS_service,0xABAC,conditional_branch_block,,0xAB8E,0,0,0,9,conditional_branch,0xAB8E,0xABB6,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xABB6,unknown_block,,0xAB8E,0,0,0,7,LJMP,0xAC0E,0xABBF,unknown
ppkp2012 a01.PZU,RTOS_service,0xAC0E,internal_jump_block,jump_target,0xAC0E,0,1,0,12,LJMP,0xAB8E,0xAC20,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAC23,internal_jump_block,jump_target,0xAC23,0,1,0,2,fallthrough,,0xAC27,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAC27,conditional_branch_block,,0xAC23,0,0,0,3,conditional_branch,0xAC3A,0xAC2D,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAC2D,conditional_branch_block,jump_target,0xAC2D,0,1,3,2,conditional_branch,0xAC27,0xAC31,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAC31,unknown_block,,0xAC2D,0,0,0,3,conditional_branch,0xAC27,0xAC37,unknown
ppkp2012 a01.PZU,RTOS_service,0xAC37,unknown_block,,0xAC2D,0,0,0,1,LJMP,0xACB4,,unknown
ppkp2012 a01.PZU,RTOS_service,0xAC3A,conditional_branch_block,,0xAC2D,0,0,0,2,conditional_branch,0xAC41,0xAC3F,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAC3F,unknown_block,,0xAC2D,0,0,0,1,SJMP,0xAC2D,,unknown
ppkp2012 a01.PZU,RTOS_service,0xAC41,conditional_branch_block,,0xAC2D,0,0,0,1,conditional_branch,0xAC46,0xAC44,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAC44,unknown_block,,0xAC2D,0,0,0,1,SJMP,0xAC2D,,unknown
ppkp2012 a01.PZU,RTOS_service,0xAC46,conditional_branch_block,,0xAC2D,0,0,0,1,conditional_branch,0xAC4B,0xAC49,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAC49,unknown_block,,0xAC2D,0,0,0,1,SJMP,0xAC2D,,unknown
ppkp2012 a01.PZU,RTOS_service,0xAC4B,conditional_branch_block,,0xAC2D,0,0,0,9,conditional_branch,0xAC2D,0xAC55,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAC55,unknown_block,,0xAC2D,0,0,0,8,LJMP,0xAC9F,0xAC60,unknown
ppkp2012 a01.PZU,RTOS_service,0xAC9F,internal_jump_block,jump_target,0xAC9F,0,1,0,12,LJMP,0xAC2D,0xACB1,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xACB4,internal_jump_block,jump_target,0xACB4,0,1,0,2,fallthrough,,0xACB8,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xACB8,conditional_branch_block,,0xACB4,0,0,0,5,conditional_branch,0xACCA,0xACC2,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xACC2,conditional_branch_block,jump_target,0xACC2,0,0,1,3,conditional_branch,0xACB8,0xACC7,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xACC7,unknown_block,,0xACC2,0,0,0,1,LJMP,0xAD03,,unknown
ppkp2012 a01.PZU,RTOS_service,0xACCA,conditional_branch_block,,0xACC2,0,0,0,1,conditional_branch,0xACD0,0xACCD,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xACCD,unknown_block,,0xACC2,0,0,0,1,LJMP,0xACD3,,unknown
ppkp2012 a01.PZU,RTOS_service,0xACD0,conditional_branch_block,,0xACC2,0,0,0,1,conditional_branch,0xACC2,0xACD3,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xACD3,internal_jump_block,jump_target,0xACD3,0,1,0,6,conditional_branch,0xACE6,0xACDF,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xACDF,conditional_branch_block,,0xACD3,0,0,0,3,LJMP,0xACF0,0xACE3,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xACE6,conditional_branch_block,,0xACD3,0,0,0,1,conditional_branch,0xACC2,0xACE9,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xACE9,unknown_block,,0xACD3,0,0,0,1,conditional_branch,0xACDF,0xACEC,unknown
ppkp2012 a01.PZU,RTOS_service,0xACEC,unknown_block,,0xACD3,0,0,0,2,fallthrough,,0xACF0,unknown
ppkp2012 a01.PZU,RTOS_service,0xACF0,internal_jump_block,jump_target,0xACF0,0,1,0,3,conditional_branch,0xACC2,0xACF4,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xACF4,unknown_block,,0xACF0,0,0,0,9,SJMP,0xACC2,0xAD01,unknown
ppkp2012 a01.PZU,RTOS_service,0xAD03,internal_jump_block,jump_target,0xAD03,0,1,0,1,fallthrough,,0xAD05,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAD05,conditional_branch_block,,0xAD03,0,0,0,5,conditional_branch,0xAD10,0xAD10,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAD10,conditional_branch_block,,0xAD03,0,0,0,1,conditional_branch,0xAD2B,0xAD12,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAD12,internal_jump_block,jump_target,0xAD12,0,2,0,5,conditional_branch,0xAD24,0xAD1D,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAD1D,unknown_block,,0xAD12,0,0,0,4,fallthrough,,0xAD24,unknown
ppkp2012 a01.PZU,RTOS_service,0xAD24,conditional_branch_block,,0xAD12,0,0,0,2,conditional_branch,0xAD05,0xAD28,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAD28,unknown_block,,0xAD12,0,0,0,1,LJMP,0xAE13,,unknown
ppkp2012 a01.PZU,RTOS_service,0xAD2B,conditional_branch_block,,0xAD12,0,0,0,15,conditional_branch,0xAD4B,0xAD42,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAD42,unknown_block,,0xAD12,0,0,0,5,LJMP,0xAE0B,0xAD48,unknown
ppkp2012 a01.PZU,RTOS_service,0xAD4B,conditional_branch_block,,0xAD12,0,0,0,2,conditional_branch,0xAD52,0xAD4F,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAD4F,unknown_block,,0xAD12,0,0,0,1,LJMP,0xADB0,,unknown
ppkp2012 a01.PZU,RTOS_service,0xAD52,conditional_branch_block,,0xAD12,0,0,0,1,conditional_branch,0xAD63,0xAD55,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAD55,unknown_block,,0xAD12,0,0,0,2,conditional_branch,0xAD5E,0xAD59,unknown
ppkp2012 a01.PZU,RTOS_service,0xAD59,unknown_block,,0xAD12,0,0,0,2,LJMP,0xAD68,0xAD5B,unknown
ppkp2012 a01.PZU,RTOS_service,0xAD5E,conditional_branch_block,,0xAD12,0,0,0,2,LJMP,0xAD68,0xAD60,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAD63,conditional_branch_block,,0xAD12,0,0,0,1,conditional_branch,0xADB0,0xAD66,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAD66,unknown_block,,0xAD12,0,0,0,1,fallthrough,,0xAD68,unknown
ppkp2012 a01.PZU,RTOS_service,0xAD68,internal_jump_block,jump_target,0xAD68,0,2,0,1,conditional_branch,0xAD6B,0xAD6B,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAD6B,conditional_branch_block,,0xAD68,0,0,0,1,conditional_branch,0xADA4,0xAD6D,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAD6D,unknown_block,,0xAD68,0,0,0,32,fallthrough,0x95B0,0xADA4,unknown
ppkp2012 a01.PZU,RTOS_service,0xADA4,conditional_branch_block,jump_target,0xADA4,0,0,1,6,LJMP,0xAD12,0xADAD,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xADB0,conditional_branch_block,jump_target,0xADB0,0,1,0,1,conditional_branch,0xADF3,0xADB3,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xADB3,unknown_block,,0xADB0,0,0,0,1,fallthrough,,0xADB5,unknown
ppkp2012 a01.PZU,RTOS_service,0xADB5,internal_jump_block,jump_target,0xADB5,0,0,1,1,conditional_branch,0xADB8,0xADB8,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xADB8,conditional_branch_block,,0xADB5,0,0,0,1,conditional_branch,0xADA4,0xADBA,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xADBA,unknown_block,,0xADB5,0,0,0,33,SJMP,0xADA4,0xADF1,unknown
ppkp2012 a01.PZU,RTOS_service,0xADF3,conditional_branch_block,,0xADB5,0,0,0,6,conditional_branch,0xAE09,0xADFE,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xADFE,unknown_block,,0xADB5,0,0,0,5,SJMP,0xADB5,0xAE07,unknown
ppkp2012 a01.PZU,RTOS_service,0xAE09,conditional_branch_block,,0xADB5,0,0,0,1,fallthrough,,0xAE0B,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAE0B,internal_jump_block,jump_target,0xAE0B,0,1,0,4,LJMP,0xAD12,0xAE10,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAE13,internal_jump_block,jump_target,0xAE13,0,1,0,7,conditional_branch,0xAE34,0xAE22,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAE22,unknown_block,,0xAE13,0,0,0,16,fallthrough,,0xAE34,unknown
ppkp2012 a01.PZU,RTOS_service,0xAE34,conditional_branch_block,,0xAE13,0,0,0,3,conditional_branch,0xAE41,0xAE3B,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAE3B,unknown_block,,0xAE13,0,0,0,2,LJMP,0xAE47,0xAE3E,unknown
ppkp2012 a01.PZU,RTOS_service,0xAE41,conditional_branch_block,,0xAE13,0,0,0,1,conditional_branch,0xAE5A,0xAE44,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAE44,unknown_block,,0xAE13,0,0,0,1,fallthrough,,0xAE47,unknown
ppkp2012 a01.PZU,RTOS_service,0xAE47,internal_jump_block,jump_target,0xAE47,0,1,0,15,fallthrough,,0xAE5A,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAE5A,conditional_branch_block,,0xAE47,0,0,0,13,fallthrough,,0xAE70,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAE70,conditional_branch_block,,0xAE47,0,0,0,5,conditional_branch,0xAE7D,0xAE7A,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAE7A,unknown_block,,0xAE47,0,0,0,1,conditional_branch,0xAE84,0xAE7D,unknown
ppkp2012 a01.PZU,RTOS_service,0xAE7D,conditional_branch_block,jump_target,0xAE7D,0,0,1,2,conditional_branch,0xAE70,0xAE81,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAE81,unknown_block,,0xAE7D,0,0,0,1,LJMP,0xAEE3,,unknown
ppkp2012 a01.PZU,RTOS_service,0xAE84,conditional_branch_block,,0xAE7D,0,0,0,4,fallthrough,,0xAE8B,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAE8B,conditional_branch_block,,0xAE7D,0,0,0,18,conditional_branch,0xAED2,0xAEA7,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAEA7,unknown_block,,0xAE7D,0,0,0,3,fallthrough,,0xAEAC,unknown
ppkp2012 a01.PZU,RTOS_service,0xAEAC,conditional_branch_block,,0xAE7D,0,0,0,25,conditional_branch,0xAEAC,0xAED2,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAED2,conditional_branch_block,,0xAE7D,0,0,0,2,conditional_branch,0xAE8B,0xAED6,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAED6,unknown_block,,0xAE7D,0,0,0,1,SJMP,0xAE7D,,unknown
ppkp2012 a01.PZU,RTOS_service,0xAEE3,internal_jump_block,jump_target,0xAEE3,0,1,0,2,fallthrough,,0xAEE8,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAEE8,conditional_branch_block,,0xAEE3,0,0,0,2,conditional_branch,0xAEEF,0xAEEC,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAEEC,unknown_block,,0xAEE3,0,0,0,1,LJMP,0xAEF1,,unknown
ppkp2012 a01.PZU,RTOS_service,0xAEEF,conditional_branch_block,,0xAEE3,0,0,0,2,fallthrough,,0xAEF1,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAEF1,internal_jump_block,jump_target,0xAEF1,0,1,0,2,conditional_branch,0xAEE8,0xAEF4,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAEF4,unknown_block,,0xAEF1,0,0,0,1,fallthrough,,0xAEF6,unknown
ppkp2012 a01.PZU,RTOS_service,0xAEF6,conditional_branch_block,,0xAEF1,0,0,0,5,conditional_branch,0xAF08,0xAF01,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAF01,conditional_branch_block,jump_target,0xAF01,0,0,1,2,conditional_branch,0xAEF6,0xAF05,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAF05,unknown_block,,0xAF01,0,0,0,1,LJMP,0xAF39,,unknown
ppkp2012 a01.PZU,RTOS_service,0xAF08,conditional_branch_block,,0xAF01,0,0,0,6,conditional_branch,0xAF01,0xAF13,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAF13,unknown_block,,0xAF01,0,0,0,15,conditional_branch,0xAF29,0xAF29,unknown
ppkp2012 a01.PZU,RTOS_service,0xAF29,conditional_branch_block,,0xAF01,0,0,0,1,conditional_branch,0xAF2D,0xAF2B,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAF2B,unknown_block,,0xAF01,0,0,0,2,fallthrough,,0xAF2D,unknown
ppkp2012 a01.PZU,RTOS_service,0xAF2D,conditional_branch_block,,0xAF01,0,0,0,6,SJMP,0xAF01,0xAF37,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAF39,internal_jump_block,jump_target,0xAF39,0,1,0,1,fallthrough,,0xAF3B,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAF3B,conditional_branch_block,,0xAF39,0,0,0,5,conditional_branch,0xAF4B,0xAF46,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAF46,internal_jump_block,jump_target,0xAF46,0,1,0,2,conditional_branch,0xAF3B,0xAF4A,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAF4A,unknown_block,,0xAF46,0,0,0,1,RET,,,unknown
ppkp2012 a01.PZU,RTOS_service,0xAF4B,conditional_branch_block,,0xAF46,0,0,0,19,conditional_branch,0xAF66,0xAF66,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAF66,conditional_branch_block,,0xAF46,0,0,0,1,conditional_branch,0xAF87,0xAF68,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAF68,unknown_block,,0xAF46,0,0,0,1,conditional_branch,0xAF6B,0xAF6B,unknown
ppkp2012 a01.PZU,RTOS_service,0xAF6B,conditional_branch_block,,0xAF46,0,0,0,1,conditional_branch,0xAF74,0xAF6D,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAF6D,unknown_block,,0xAF46,0,0,0,3,LJMP,0xAFC7,0xAF71,unknown
ppkp2012 a01.PZU,RTOS_service,0xAF74,conditional_branch_block,,0xAF46,0,0,0,1,conditional_branch,0xAF77,0xAF77,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAF77,conditional_branch_block,,0xAF46,0,0,0,1,conditional_branch,0xAF80,0xAF79,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAF79,unknown_block,,0xAF46,0,0,0,3,LJMP,0xAFC7,0xAF7D,unknown
ppkp2012 a01.PZU,RTOS_service,0xAF80,conditional_branch_block,,0xAF46,0,0,0,3,LJMP,0xAFC7,0xAF84,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAF87,conditional_branch_block,,0xAF46,0,0,0,1,conditional_branch,0xAF8A,0xAF8A,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAF8A,conditional_branch_block,,0xAF46,0,0,0,1,conditional_branch,0xAFAB,0xAF8C,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAF8C,unknown_block,,0xAF46,0,0,0,1,conditional_branch,0xAF8F,0xAF8F,unknown
ppkp2012 a01.PZU,RTOS_service,0xAF8F,conditional_branch_block,,0xAF46,0,0,0,1,conditional_branch,0xAF98,0xAF91,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAF91,unknown_block,,0xAF46,0,0,0,3,LJMP,0xAFC7,0xAF95,unknown
ppkp2012 a01.PZU,RTOS_service,0xAF96,conditional_branch_block,,0xAF46,0,0,0,2,fallthrough,,0xAF98,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAF98,conditional_branch_block,,0xAF46,0,0,0,1,conditional_branch,0xAF9B,0xAF9B,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAF9B,conditional_branch_block,,0xAF46,0,0,0,1,conditional_branch,0xAFA4,0xAF9D,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAF9D,unknown_block,,0xAF46,0,0,0,3,LJMP,0xAFC7,0xAFA1,unknown
ppkp2012 a01.PZU,RTOS_service,0xAFA4,conditional_branch_block,,0xAF46,0,0,0,3,LJMP,0xAFC7,0xAFA8,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAFAB,conditional_branch_block,,0xAF46,0,0,0,1,conditional_branch,0xAFAE,0xAFAE,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAFAE,conditional_branch_block,,0xAF46,0,0,0,1,conditional_branch,0xAFB7,0xAFB0,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAFB0,unknown_block,,0xAF46,0,0,0,3,LJMP,0xAFC7,0xAFB4,unknown
ppkp2012 a01.PZU,RTOS_service,0xAFB7,conditional_branch_block,,0xAF46,0,0,0,1,conditional_branch,0xAFBA,0xAFBA,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAFBA,conditional_branch_block,,0xAF46,0,0,0,1,conditional_branch,0xAFC3,0xAFBC,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAFBC,unknown_block,,0xAF46,0,0,0,3,LJMP,0xAFC7,0xAFC0,unknown
ppkp2012 a01.PZU,RTOS_service,0xAFC3,conditional_branch_block,,0xAF46,0,0,0,2,fallthrough,,0xAFC7,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAFC7,internal_jump_block,jump_target,0xAFC7,0,8,0,1,conditional_branch,0xAFDC,0xAFCA,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAFCA,unknown_block,,0xAFC7,0,0,0,1,conditional_branch,0xAFD3,0xAFCD,unknown
ppkp2012 a01.PZU,RTOS_service,0xAFCD,unknown_block,,0xAFC7,0,0,0,3,LJMP,0xAFEB,0xAFD0,unknown
ppkp2012 a01.PZU,RTOS_service,0xAFD3,conditional_branch_block,,0xAFC7,0,0,0,4,conditional_branch,0xAF8A,0xAFDB,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAFDB,unknown_block,,0xAFC7,0,0,0,1,fallthrough,,0xAFDC,unknown
ppkp2012 a01.PZU,RTOS_service,0xAFDC,conditional_branch_block,,0xAFC7,0,0,0,1,conditional_branch,0xAFE8,0xAFDF,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAFDF,unknown_block,,0xAFC7,0,0,0,4,conditional_branch,0xAF96,0xAFE7,unknown
ppkp2012 a01.PZU,RTOS_service,0xAFE7,unknown_block,,0xAFC7,0,0,0,1,fallthrough,,0xAFE8,unknown
ppkp2012 a01.PZU,RTOS_service,0xAFE8,conditional_branch_block,,0xAFC7,0,0,0,2,fallthrough,,0xAFEB,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAFEB,internal_jump_block,jump_target,0xAFEB,0,1,0,1,fallthrough,,0xAFED,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAFED,conditional_branch_block,,0xAFEB,0,0,0,5,conditional_branch,0xAFED,0xAFF4,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xAFF4,unknown_block,,0xAFEB,0,0,0,1,LJMP,0xAF46,,unknown
ppkp2012 a01.PZU,RTOS_service,0xAFF7,function_entry,call_target,0xAFF7,1,0,0,3,conditional_branch,0xAFFE,0xAFFD,probable
ppkp2012 a01.PZU,RTOS_service,0xAFFD,unknown_block,,0xAFF7,0,0,0,1,RET,,,unknown
ppkp2012 a01.PZU,RTOS_service,0xAFFE,conditional_branch_block,,0xAFF7,0,0,0,1,fallthrough,,0xB000,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xB000,conditional_branch_block,,0xAFF7,0,0,0,5,conditional_branch,0xB00A,0xB009,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xB009,unknown_block,,0xAFF7,0,0,0,1,fallthrough,,0xB00A,unknown
ppkp2012 a01.PZU,RTOS_service,0xB00A,conditional_branch_block,,0xAFF7,0,0,0,6,conditional_branch,0xB019,0xB016,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xB016,unknown_block,,0xAFF7,0,0,0,1,conditional_branch,0xB000,0xB018,unknown
ppkp2012 a01.PZU,RTOS_service,0xB018,unknown_block,,0xAFF7,0,0,0,1,RET,,,unknown
ppkp2012 a01.PZU,RTOS_service,0xB019,conditional_branch_block,,0xAFF7,0,0,0,1,conditional_branch,0xB01C,0xB01C,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xB01C,conditional_branch_block,,0xAFF7,0,0,0,1,conditional_branch,0xB021,0xB01E,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xB01E,unknown_block,,0xAFF7,0,0,0,1,LJMP,0xB123,,unknown
ppkp2012 a01.PZU,RTOS_service,0xB021,conditional_branch_block,,0xAFF7,0,0,0,3,conditional_branch,0xB02E,0xB027,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xB027,unknown_block,,0xAFF7,0,0,0,3,LJMP,0xB032,0xB02B,unknown
ppkp2012 a01.PZU,RTOS_service,0xB02E,conditional_branch_block,,0xAFF7,0,0,0,2,fallthrough,,0xB032,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xB032,internal_jump_block,jump_target,0xB032,0,1,0,7,LJMP,0xB0C0,0xB03D,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xB0A4,internal_jump_block,jump_target,0xB0A4,0,1,0,6,LJMP,0xB114,0xB0AC,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xB0B5,internal_jump_block,jump_target,0xB0B5,0,1,0,6,LJMP,0xB114,0xB0BD,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xB0C0,internal_jump_block,jump_target,0xB0C0,0,1,0,11,fallthrough,0x95B0,0xB0D2,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xB0D2,internal_jump_block,jump_target,0xB0D2,0,0,1,6,LJMP,0xB114,0xB0DA,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xB0E4,internal_jump_block,jump_target,0xB0E4,0,0,1,6,LJMP,0xB114,0xB0EC,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xB0F6,internal_jump_block,jump_target,0xB0F6,0,0,1,6,LJMP,0xB114,0xB0FE,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xB108,internal_jump_block,jump_target,0xB108,0,0,1,6,LJMP,0xB114,0xB110,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xB114,internal_jump_block,jump_target,0xB114,0,6,0,13,RET,,0xB122,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xB123,internal_jump_block,jump_target,0xB123,0,1,0,5,conditional_branch,0xB134,0xB12E,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xB12E,unknown_block,,0xB123,0,0,0,3,LJMP,0xB0A4,0xB131,unknown
ppkp2012 a01.PZU,RTOS_service,0xB134,conditional_branch_block,,0xB123,0,0,0,1,conditional_branch,0xB13D,0xB137,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xB137,unknown_block,,0xB123,0,0,0,3,LJMP,0xB0B5,0xB13A,unknown
ppkp2012 a01.PZU,RTOS_service,0xB13D,conditional_branch_block,,0xB123,0,0,0,1,conditional_branch,0xB145,0xB140,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xB140,unknown_block,,0xB123,0,0,0,3,SJMP,0xB0D2,0xB143,unknown
ppkp2012 a01.PZU,RTOS_service,0xB145,conditional_branch_block,,0xB123,0,0,0,1,conditional_branch,0xB14D,0xB148,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xB148,unknown_block,,0xB123,0,0,0,3,SJMP,0xB0E4,0xB14B,unknown
ppkp2012 a01.PZU,RTOS_service,0xB14D,conditional_branch_block,,0xB123,0,0,0,1,conditional_branch,0xB155,0xB150,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xB150,unknown_block,,0xB123,0,0,0,3,SJMP,0xB0F6,0xB153,unknown
ppkp2012 a01.PZU,RTOS_service,0xB155,conditional_branch_block,,0xB123,0,0,0,1,conditional_branch,0xB15D,0xB158,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xB158,unknown_block,,0xB123,0,0,0,3,SJMP,0xB108,0xB15B,unknown
ppkp2012 a01.PZU,RTOS_service,0xB15D,conditional_branch_block,,0xB123,0,0,0,1,RET,,,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xB15E,function_entry,call_target,0xB15E,1,0,0,3,conditional_branch,0xB165,0xB164,probable
ppkp2012 a01.PZU,RTOS_service,0xB164,unknown_block,,0xB15E,0,0,0,1,RET,,,unknown
ppkp2012 a01.PZU,RTOS_service,0xB165,conditional_branch_block,,0xB15E,0,0,0,1,fallthrough,,0xB167,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xB167,conditional_branch_block,,0xB15E,0,0,0,5,conditional_branch,0xB171,0xB170,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xB170,unknown_block,,0xB15E,0,0,0,1,fallthrough,,0xB171,unknown
ppkp2012 a01.PZU,RTOS_service,0xB171,conditional_branch_block,,0xB15E,0,0,0,6,conditional_branch,0xB180,0xB17D,hypothesis
ppkp2012 a01.PZU,RTOS_service,0xB17D,unknown_block,,0xB15E,0,0,0,1,conditional_branch,0xB167,0xB17F,unknown
